ID,NAME,GROUP,ASSIGNMENT,URL
73233,Zfp942,0,'',https://www.ncbi.nlm.nih.gov/gene/73233
73430,Zfp974,0,'',https://www.ncbi.nlm.nih.gov/gene/73430
73451,Zfp763,0,'',https://www.ncbi.nlm.nih.gov/gene/73451
73610,Zfp433,0,'',https://www.ncbi.nlm.nih.gov/gene/73610
73729,Zfp383,0,'',https://www.ncbi.nlm.nih.gov/gene/73729
74120,Zfp263,0,'',https://www.ncbi.nlm.nih.gov/gene/74120
74149,Zfp946,0,'',https://www.ncbi.nlm.nih.gov/gene/74149
74352,Zfp84,0,'',https://www.ncbi.nlm.nih.gov/gene/74352
74400,Zfp819,0,'',https://www.ncbi.nlm.nih.gov/gene/74400
74670,Zfp943,0,'',https://www.ncbi.nlm.nih.gov/gene/74670
75424,Zfp820,0,'',https://www.ncbi.nlm.nih.gov/gene/75424
75871,Zfp821,0,'',https://www.ncbi.nlm.nih.gov/gene/75871
76373,Zfp773,0,'',https://www.ncbi.nlm.nih.gov/gene/76373
77117,Zfp934,0,'',https://www.ncbi.nlm.nih.gov/gene/77117
77264,Zfp142,0,'',https://www.ncbi.nlm.nih.gov/gene/77264
77519,Zfp266,0,'',https://www.ncbi.nlm.nih.gov/gene/77519
77652,Zfp955a,0,'',https://www.ncbi.nlm.nih.gov/gene/77652
78251,Zfp712,0,'',https://www.ncbi.nlm.nih.gov/gene/78251
78619,Zfp449,0,'',https://www.ncbi.nlm.nih.gov/gene/78619
78834,Zfp623,0,'',https://www.ncbi.nlm.nih.gov/gene/78834
80902,Zfp202,0,'',https://www.ncbi.nlm.nih.gov/gene/80902
94187,Zfp423,0,'',https://www.ncbi.nlm.nih.gov/gene/94187
98403,Zfp451,0,'',https://www.ncbi.nlm.nih.gov/gene/98403
100515,Zfp518b,0,'',https://www.ncbi.nlm.nih.gov/gene/100515
101095,Zfp282,0,'',https://www.ncbi.nlm.nih.gov/gene/101095
101544,Zfp575,0,'',https://www.ncbi.nlm.nih.gov/gene/101544
104348,Zfp120,0,'',https://www.ncbi.nlm.nih.gov/gene/104348
104349,Zfp119a,0,'',https://www.ncbi.nlm.nih.gov/gene/104349
105590,Zfp957,0,'',https://www.ncbi.nlm.nih.gov/gene/105590
112415,Zfp607b,0,'',https://www.ncbi.nlm.nih.gov/gene/112415
112422,Zfp979,0,'',https://www.ncbi.nlm.nih.gov/gene/112422
170740,Zfp287,0,'',https://www.ncbi.nlm.nih.gov/gene/170740
170753,Zfp704,0,'',https://www.ncbi.nlm.nih.gov/gene/170753
170763,Zfp87,0,'',https://www.ncbi.nlm.nih.gov/gene/170763
170936,Zfp369,0,'',https://www.ncbi.nlm.nih.gov/gene/170936
170938,Zfp617,0,'',https://www.ncbi.nlm.nih.gov/gene/170938
192651,Zfp286,0,'',https://www.ncbi.nlm.nih.gov/gene/192651
193043,Zfp3,0,'',https://www.ncbi.nlm.nih.gov/gene/193043
193452,Zfp184,0,'',https://www.ncbi.nlm.nih.gov/gene/193452
195209,Zfp469,0,'',https://www.ncbi.nlm.nih.gov/gene/195209
195522,Zfp691,0,'',https://www.ncbi.nlm.nih.gov/gene/195522
195531,Zfp982,0,'',https://www.ncbi.nlm.nih.gov/gene/195531
208292,Zfp871,0,'',https://www.ncbi.nlm.nih.gov/gene/208292
208968,Zfp280c,0,'',https://www.ncbi.nlm.nih.gov/gene/208968
210104,Zfp658,0,'',https://www.ncbi.nlm.nih.gov/gene/210104
210105,Zfp719,0,'',https://www.ncbi.nlm.nih.gov/gene/210105
210135,Zfp180,0,'',https://www.ncbi.nlm.nih.gov/gene/210135
210172,Zfp526,0,'',https://www.ncbi.nlm.nih.gov/gene/210172
210503,Zfp677,0,'',https://www.ncbi.nlm.nih.gov/gene/210503
212276,Zfp748,0,'',https://www.ncbi.nlm.nih.gov/gene/212276
212281,Zfp729a,0,'',https://www.ncbi.nlm.nih.gov/gene/212281
212569,Zfp273,0,'',https://www.ncbi.nlm.nih.gov/gene/212569
213011,Zfp583,0,'',https://www.ncbi.nlm.nih.gov/gene/213011
214812,Zfp609,0,'',https://www.ncbi.nlm.nih.gov/gene/214812
216049,Zfp365,0,'',https://www.ncbi.nlm.nih.gov/gene/216049
218100,Zfp322a,0,'',https://www.ncbi.nlm.nih.gov/gene/218100
218314,Zfp595,0,'',https://www.ncbi.nlm.nih.gov/gene/218314
223669,Zfp7,0,'',https://www.ncbi.nlm.nih.gov/gene/223669
224585,Zfp160,0,'',https://www.ncbi.nlm.nih.gov/gene/224585
224598,Zfp758,0,'',https://www.ncbi.nlm.nih.gov/gene/224598
224691,Zfp472,0,'',https://www.ncbi.nlm.nih.gov/gene/224691
224694,Zfp81,0,'',https://www.ncbi.nlm.nih.gov/gene/224694
224893,Zfp959,0,'',https://www.ncbi.nlm.nih.gov/gene/224893
225207,Zfp521,0,'',https://www.ncbi.nlm.nih.gov/gene/225207
226442,Zfp281,0,'',https://www.ncbi.nlm.nih.gov/gene/226442
228491,Zfp770,0,'',https://www.ncbi.nlm.nih.gov/gene/228491
228807,Zfp341,0,'',https://www.ncbi.nlm.nih.gov/gene/228807
228876,Zfp334,0,'',https://www.ncbi.nlm.nih.gov/gene/228876
228913,Zfp217,0,'',https://www.ncbi.nlm.nih.gov/gene/228913
230162,Zfp189,0,'',https://www.ncbi.nlm.nih.gov/gene/230162
231866,Zfp12,0,'',https://www.ncbi.nlm.nih.gov/gene/231866
232784,Zfp212,0,'',https://www.ncbi.nlm.nih.gov/gene/232784
232785,Zfp783,0,'',https://www.ncbi.nlm.nih.gov/gene/232785
232853,Zfp954,0,'',https://www.ncbi.nlm.nih.gov/gene/232853
232854,Zfp418,0,'',https://www.ncbi.nlm.nih.gov/gene/232854
232855,Zfp772,0,'',https://www.ncbi.nlm.nih.gov/gene/232855
233056,Zfp790,0,'',https://www.ncbi.nlm.nih.gov/gene/233056
233057,Zfp940,0,'',https://www.ncbi.nlm.nih.gov/gene/233057
233058,Zfp420,0,'',https://www.ncbi.nlm.nih.gov/gene/233058
233060,Zfp382,0,'',https://www.ncbi.nlm.nih.gov/gene/233060
233147,Zfp939,0,'',https://www.ncbi.nlm.nih.gov/gene/233147
233410,Zfp592,0,'',https://www.ncbi.nlm.nih.gov/gene/233410
233887,Zfp553,0,'',https://www.ncbi.nlm.nih.gov/gene/233887
233893,Zfp764,0,'',https://www.ncbi.nlm.nih.gov/gene/233893
233905,Zfp646,0,'',https://www.ncbi.nlm.nih.gov/gene/233905
233987,Zfp958,0,'',https://www.ncbi.nlm.nih.gov/gene/233987
234358,Zfp930,0,'',https://www.ncbi.nlm.nih.gov/gene/234358
234362,Zfp868,0,'',https://www.ncbi.nlm.nih.gov/gene/234362
234413,Zfp961,0,'',https://www.ncbi.nlm.nih.gov/gene/234413
234725,Zfp612,0,'',https://www.ncbi.nlm.nih.gov/gene/234725
235028,Zfp426,0,'',https://www.ncbi.nlm.nih.gov/gene/235028
235047,Zfp809,0,'',https://www.ncbi.nlm.nih.gov/gene/235047
235050,Zfp810,0,'',https://www.ncbi.nlm.nih.gov/gene/235050
235469,Zfp280d,0,'',https://www.ncbi.nlm.nih.gov/gene/235469
235907,Zfp65,0,'',https://www.ncbi.nlm.nih.gov/gene/235907
235956,Zfp825,0,'',https://www.ncbi.nlm.nih.gov/gene/235956
236193,Zfp709,0,'',https://www.ncbi.nlm.nih.gov/gene/236193
237411,Zfp938,0,'',https://www.ncbi.nlm.nih.gov/gene/237411
237758,Zfp454,0,'',https://www.ncbi.nlm.nih.gov/gene/237758
237775,Zfp867,0,'',https://www.ncbi.nlm.nih.gov/gene/237775
238673,Zfp367,0,'',https://www.ncbi.nlm.nih.gov/gene/238673
238692,Zfp874a,0,'',https://www.ncbi.nlm.nih.gov/gene/238692
238693,Zfp58,0,'',https://www.ncbi.nlm.nih.gov/gene/238693
238722,Zfp72,0,'',https://www.ncbi.nlm.nih.gov/gene/238722
238803,Zfp366,0,'',https://www.ncbi.nlm.nih.gov/gene/238803
239546,Zfp647,0,'',https://www.ncbi.nlm.nih.gov/gene/239546
239652,Zfp641,0,'',https://www.ncbi.nlm.nih.gov/gene/239652
240034,Zfp760,0,'',https://www.ncbi.nlm.nih.gov/gene/240034
240041,Zfp945,0,'',https://www.ncbi.nlm.nih.gov/gene/240041
240063,Zfp811,0,'',https://www.ncbi.nlm.nih.gov/gene/240063
240064,Zfp799,0,'',https://www.ncbi.nlm.nih.gov/gene/240064
240066,Zfp870,0,'',https://www.ncbi.nlm.nih.gov/gene/240066
240067,Zfp952,0,'',https://www.ncbi.nlm.nih.gov/gene/240067
240068,Zfp563,0,'',https://www.ncbi.nlm.nih.gov/gene/240068
240120,Zfp119b,0,'',https://www.ncbi.nlm.nih.gov/gene/240120
240186,Zfp438,0,'',https://www.ncbi.nlm.nih.gov/gene/240186
240476,Zfp407,0,'',https://www.ncbi.nlm.nih.gov/gene/240476
241494,Zfp385b,0,'',https://www.ncbi.nlm.nih.gov/gene/241494
241514,Zfp804a,0,'',https://www.ncbi.nlm.nih.gov/gene/241514
241944,Zfp267,0,'',https://www.ncbi.nlm.nih.gov/gene/241944
242109,Zfp697,0,'',https://www.ncbi.nlm.nih.gov/gene/242109
242466,Zfp462,0,'',https://www.ncbi.nlm.nih.gov/gene/242466
242747,Zfp933,0,'',https://www.ncbi.nlm.nih.gov/gene/242747
243372,Zfp775,0,'',https://www.ncbi.nlm.nih.gov/gene/243372
243833,Zfp128,0,'',https://www.ncbi.nlm.nih.gov/gene/243833
243834,Zfp324,0,'',https://www.ncbi.nlm.nih.gov/gene/243834
243905,Zfp568,0,'',https://www.ncbi.nlm.nih.gov/gene/243905
243906,Zfp14,0,'',https://www.ncbi.nlm.nih.gov/gene/243906
243937,Zfp536,0,'',https://www.ncbi.nlm.nih.gov/gene/243937
243963,Zfp473,0,'',https://www.ncbi.nlm.nih.gov/gene/243963
244219,Zfp668,0,'',https://www.ncbi.nlm.nih.gov/gene/244219
244556,Zfp791,0,'',https://www.ncbi.nlm.nih.gov/gene/244556
244713,Zfp317,0,'',https://www.ncbi.nlm.nih.gov/gene/244713
244721,Zfp846,0,'',https://www.ncbi.nlm.nih.gov/gene/244721
245174,Zfp937,0,'',https://www.ncbi.nlm.nih.gov/gene/245174
245595,Zfp711,0,'',https://www.ncbi.nlm.nih.gov/gene/245595
246196,Zfp277,0,'',https://www.ncbi.nlm.nih.gov/gene/246196
268670,Zfp759,0,'',https://www.ncbi.nlm.nih.gov/gene/268670
269023,Zfp608,0,'',https://www.ncbi.nlm.nih.gov/gene/269023
269870,Zfp446,0,'',https://www.ncbi.nlm.nih.gov/gene/269870
269997,Zfp747,0,'',https://www.ncbi.nlm.nih.gov/gene/269997
272347,Zfp398,0,'',https://www.ncbi.nlm.nih.gov/gene/272347
319475,Zfp672,0,'',https://www.ncbi.nlm.nih.gov/gene/319475
319530,Zfp750,0,'',https://www.ncbi.nlm.nih.gov/gene/319530
319535,Zfp182,0,'',https://www.ncbi.nlm.nih.gov/gene/319535
319615,Zfp944,0,'',https://www.ncbi.nlm.nih.gov/gene/319615
320683,Zfp629,0,'',https://www.ncbi.nlm.nih.gov/gene/320683
328977,Zfp532,0,'',https://www.ncbi.nlm.nih.gov/gene/328977
329002,Zfp236,0,'',https://www.ncbi.nlm.nih.gov/gene/329002
329003,Zfp516,0,'',https://www.ncbi.nlm.nih.gov/gene/329003
330230,Zfp853,0,'',https://www.ncbi.nlm.nih.gov/gene/330230
330301,Zfp786,0,'',https://www.ncbi.nlm.nih.gov/gene/330301
330502,Zfp82,0,'',https://www.ncbi.nlm.nih.gov/gene/330502
330788,Zfp866,0,'',https://www.ncbi.nlm.nih.gov/gene/330788
331188,Zfp781,0,'',https://www.ncbi.nlm.nih.gov/gene/331188
333473,Zfp36l3,0,'',https://www.ncbi.nlm.nih.gov/gene/333473
338354,Zfp780b,0,'',https://www.ncbi.nlm.nih.gov/gene/338354
353208,Zfp931,0,'',https://www.ncbi.nlm.nih.gov/gene/353208
381066,Zfp948,0,'',https://www.ncbi.nlm.nih.gov/gene/381066
381067,Zfp229,0,'',https://www.ncbi.nlm.nih.gov/gene/381067
381405,Zfp663,0,'',https://www.ncbi.nlm.nih.gov/gene/381405
381410,Zfp408,0,'',https://www.ncbi.nlm.nih.gov/gene/381410
381549,Zfp69,0,'',https://www.ncbi.nlm.nih.gov/gene/381549
382019,Zfp882,0,'',https://www.ncbi.nlm.nih.gov/gene/382019
384763,Zfp667,0,'',https://www.ncbi.nlm.nih.gov/gene/384763
385674,Zfp174,0,'',https://www.ncbi.nlm.nih.gov/gene/385674
407812,Zfp941,0,'',https://www.ncbi.nlm.nih.gov/gene/407812
408062,Zfp873,0,'',https://www.ncbi.nlm.nih.gov/gene/408062
408067,Zfp874b,0,'',https://www.ncbi.nlm.nih.gov/gene/408067
408068,Zfp738,0,'',https://www.ncbi.nlm.nih.gov/gene/408068
414758,Zfp950,0,'',https://www.ncbi.nlm.nih.gov/gene/414758
432396,Zfp652os,0,'',https://www.ncbi.nlm.nih.gov/gene/432396
432769,Zfp708,0,'',https://www.ncbi.nlm.nih.gov/gene/432769
433791,Zfp992,0,'',https://www.ncbi.nlm.nih.gov/gene/433791
434178,Zfp141,0,'',https://www.ncbi.nlm.nih.gov/gene/434178
434179,Zfp975,0,'',https://www.ncbi.nlm.nih.gov/gene/434179
434377,Zfp560,0,'',https://www.ncbi.nlm.nih.gov/gene/434377
449000,Zfp960,0,'',https://www.ncbi.nlm.nih.gov/gene/449000
449521,Zfp213,0,'',https://www.ncbi.nlm.nih.gov/gene/449521
545490,Zfp973,0,'',https://www.ncbi.nlm.nih.gov/gene/545490
545938,Zfp607a,0,'',https://www.ncbi.nlm.nih.gov/gene/545938
619331,Zfp551,0,'',https://www.ncbi.nlm.nih.gov/gene/619331
620419,Zfp963,0,'',https://www.ncbi.nlm.nih.gov/gene/620419
622675,Zfp827,0,'',https://www.ncbi.nlm.nih.gov/gene/622675
626391,Zfp951,0,'',https://www.ncbi.nlm.nih.gov/gene/626391
626848,Zfp971,0,'',https://www.ncbi.nlm.nih.gov/gene/626848
627049,Zfp800,0,'',https://www.ncbi.nlm.nih.gov/gene/627049
628308,Zfp970,0,'',https://www.ncbi.nlm.nih.gov/gene/628308
629777,Zfp335os,0,'',https://www.ncbi.nlm.nih.gov/gene/629777
630579,Zfp808,0,'',https://www.ncbi.nlm.nih.gov/gene/630579
636741,Zfp964,0,'',https://www.ncbi.nlm.nih.gov/gene/636741
654801,Zfp784,0,'',https://www.ncbi.nlm.nih.gov/gene/654801
666528,Zfp541,0,'',https://www.ncbi.nlm.nih.gov/gene/666528
666532,Zfp991,0,'',https://www.ncbi.nlm.nih.gov/gene/666532
667962,Zfp966,0,'',https://www.ncbi.nlm.nih.gov/gene/667962
668501,Zfp507,0,'',https://www.ncbi.nlm.nih.gov/gene/668501
668917,Zfp133-ps,0,'',https://www.ncbi.nlm.nih.gov/gene/668917
675812,Zfp605,0,'',https://www.ncbi.nlm.nih.gov/gene/675812
100038371,Zfp389,0,'',https://www.ncbi.nlm.nih.gov/gene/100038371
100041677,Zfp984,0,'',https://www.ncbi.nlm.nih.gov/gene/100041677
100043468,Zfp955b,0,'',https://www.ncbi.nlm.nih.gov/gene/100043468
100043757,Zfp831,0,'',https://www.ncbi.nlm.nih.gov/gene/100043757
100043914,Zfp968,0,'',https://www.ncbi.nlm.nih.gov/gene/100043914
100303732,Zfp967,0,'',https://www.ncbi.nlm.nih.gov/gene/100303732
100416706,Zfp729b,0,'',https://www.ncbi.nlm.nih.gov/gene/100416706
100416830,Zfp572,0,'',https://www.ncbi.nlm.nih.gov/gene/100416830
100503000,Zfp993,0,'',https://www.ncbi.nlm.nih.gov/gene/100503000
100503355,Zfp648,0,'',https://www.ncbi.nlm.nih.gov/gene/100503355
100503949,Zfp965,0,'',https://www.ncbi.nlm.nih.gov/gene/100503949
102639505,Zfp969,0,'',https://www.ncbi.nlm.nih.gov/gene/102639505
105245383,Zfp996,0,'',https://www.ncbi.nlm.nih.gov/gene/105245383
20402,Zfp106,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/20402
22680,Zfp207,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/22680
22715,Zfp57,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/22715
22722,Zfp64,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/22722
22761,Zfpm1,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/22761
26465,Zfp146,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/26465
29813,Zfp385a,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/29813
30932,Zfp330,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/30932
52521,Zfp622,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/52521
57247,Zfp276,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/57247
66056,Zfp524,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/66056
67109,Zfp787,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/67109
67255,Zfp422,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/67255
68036,Zfp706,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/68036
68490,Zfp579,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/68490
68744,Zfp740,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/68744
68910,Zfp467,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/68910
68992,Zfp580,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/68992
69228,Zfp746,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/69228
69752,Zfp511,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/69752
69890,Zfp219,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/69890
78266,Zfp687,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/78266
79233,Zfp319,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/79233
81909,Zfpl1,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/81909
101023,Zfp513,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/101023
101197,Zfp956,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/101197
103836,Zfp692,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/103836
109910,Zfp91,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/109910
140482,Zfp358,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/140482
209225,Zfp710,1,'cerebellum adult|cns e14|cns e18|testis adult|whole brain e14.5',https://www.ncbi.nlm.nih.gov/gene/209225
