ID,NAME,adrenal adult._version_,adrenal adult.exp_rpkm,adrenal adult.exp_total,adrenal adult.full_rpkm,adrenal adult.gene,adrenal adult.id,adrenal adult.project_desc,adrenal adult.sample_id,adrenal adult.source_name,adrenal adult.var,bladder adult._version_,bladder adult.exp_rpkm,bladder adult.exp_total,bladder adult.full_rpkm,bladder adult.gene,bladder adult.id,bladder adult.project_desc,bladder adult.sample_id,bladder adult.source_name,bladder adult.var,cerebellum adult._version_,cerebellum adult.exp_rpkm,cerebellum adult.exp_total,cerebellum adult.full_rpkm,cerebellum adult.gene,cerebellum adult.id,cerebellum adult.project_desc,cerebellum adult.sample_id,cerebellum adult.source_name,cerebellum adult.var,cns e11.5._version_,cns e11.5.exp_rpkm,cns e11.5.exp_total,cns e11.5.full_rpkm,cns e11.5.gene,cns e11.5.id,cns e11.5.project_desc,cns e11.5.sample_id,cns e11.5.source_name,cns e11.5.var,cns e14._version_,cns e14.exp_rpkm,cns e14.exp_total,cns e14.full_rpkm,cns e14.gene,cns e14.id,cns e14.project_desc,cns e14.sample_id,cns e14.source_name,cns e14.var,cns e18._version_,cns e18.exp_rpkm,cns e18.exp_total,cns e18.full_rpkm,cns e18.gene,cns e18.id,cns e18.project_desc,cns e18.sample_id,cns e18.source_name,cns e18.var,colon adult._version_,colon adult.exp_rpkm,colon adult.exp_total,colon adult.full_rpkm,colon adult.gene,colon adult.id,colon adult.project_desc,colon adult.sample_id,colon adult.source_name,colon adult.var,cortex adult._version_,cortex adult.exp_rpkm,cortex adult.exp_total,cortex adult.full_rpkm,cortex adult.gene,cortex adult.id,cortex adult.project_desc,cortex adult.sample_id,cortex adult.source_name,cortex adult.var,duodenum adult._version_,duodenum adult.exp_rpkm,duodenum adult.exp_total,duodenum adult.full_rpkm,duodenum adult.gene,duodenum adult.id,duodenum adult.project_desc,duodenum adult.sample_id,duodenum adult.source_name,duodenum adult.var,frontal lobe adult._version_,frontal lobe adult.exp_rpkm,frontal lobe adult.exp_total,frontal lobe adult.full_rpkm,frontal lobe adult.gene,frontal lobe adult.id,frontal lobe adult.project_desc,frontal lobe adult.sample_id,frontal lobe adult.source_name,frontal lobe adult.var,genital fat pad adult._version_,genital fat pad adult.exp_rpkm,genital fat pad adult.exp_total,genital fat pad adult.full_rpkm,genital fat pad adult.gene,genital fat pad adult.id,genital fat pad adult.project_desc,genital fat pad adult.sample_id,genital fat pad adult.source_name,genital fat pad adult.var,heart adult._version_,heart adult.exp_rpkm,heart adult.exp_total,heart adult.full_rpkm,heart adult.gene,heart adult.id,heart adult.project_desc,heart adult.sample_id,heart adult.source_name,heart adult.var,kidney adult._version_,kidney adult.exp_rpkm,kidney adult.exp_total,kidney adult.full_rpkm,kidney adult.gene,kidney adult.id,kidney adult.project_desc,kidney adult.sample_id,kidney adult.source_name,kidney adult.var,large intestine adult._version_,large intestine adult.exp_rpkm,large intestine adult.exp_total,large intestine adult.full_rpkm,large intestine adult.gene,large intestine adult.id,large intestine adult.project_desc,large intestine adult.sample_id,large intestine adult.source_name,large intestine adult.var,limb e14.5._version_,limb e14.5.exp_rpkm,limb e14.5.exp_total,limb e14.5.full_rpkm,limb e14.5.gene,limb e14.5.id,limb e14.5.project_desc,limb e14.5.sample_id,limb e14.5.source_name,limb e14.5.var,liver adult._version_,liver adult.exp_rpkm,liver adult.exp_total,liver adult.full_rpkm,liver adult.gene,liver adult.id,liver adult.project_desc,liver adult.sample_id,liver adult.source_name,liver adult.var,liver e14.5._version_,liver e14.5.exp_rpkm,liver e14.5.exp_total,liver e14.5.full_rpkm,liver e14.5.gene,liver e14.5.id,liver e14.5.project_desc,liver e14.5.sample_id,liver e14.5.source_name,liver e14.5.var,liver e14._version_,liver e14.exp_rpkm,liver e14.exp_total,liver e14.full_rpkm,liver e14.gene,liver e14.id,liver e14.project_desc,liver e14.sample_id,liver e14.source_name,liver e14.var,liver e18._version_,liver e18.exp_rpkm,liver e18.exp_total,liver e18.full_rpkm,liver e18.gene,liver e18.id,liver e18.project_desc,liver e18.sample_id,liver e18.source_name,liver e18.var,lung adult._version_,lung adult.exp_rpkm,lung adult.exp_total,lung adult.full_rpkm,lung adult.gene,lung adult.id,lung adult.project_desc,lung adult.sample_id,lung adult.source_name,lung adult.var,mammary gland adult._version_,mammary gland adult.exp_rpkm,mammary gland adult.exp_total,mammary gland adult.full_rpkm,mammary gland adult.gene,mammary gland adult.id,mammary gland adult.project_desc,mammary gland adult.sample_id,mammary gland adult.source_name,mammary gland adult.var,ovary adult._version_,ovary adult.exp_rpkm,ovary adult.exp_total,ovary adult.full_rpkm,ovary adult.gene,ovary adult.id,ovary adult.project_desc,ovary adult.sample_id,ovary adult.source_name,ovary adult.var,placenta adult._version_,placenta adult.exp_rpkm,placenta adult.exp_total,placenta adult.full_rpkm,placenta adult.gene,placenta adult.id,placenta adult.project_desc,placenta adult.sample_id,placenta adult.source_name,placenta adult.var,small intestine adult._version_,small intestine adult.exp_rpkm,small intestine adult.exp_total,small intestine adult.full_rpkm,small intestine adult.gene,small intestine adult.id,small intestine adult.project_desc,small intestine adult.sample_id,small intestine adult.source_name,small intestine adult.var,spleen adult._version_,spleen adult.exp_rpkm,spleen adult.exp_total,spleen adult.full_rpkm,spleen adult.gene,spleen adult.id,spleen adult.project_desc,spleen adult.sample_id,spleen adult.source_name,spleen adult.var,stomach adult._version_,stomach adult.exp_rpkm,stomach adult.exp_total,stomach adult.full_rpkm,stomach adult.gene,stomach adult.id,stomach adult.project_desc,stomach adult.sample_id,stomach adult.source_name,stomach adult.var,subcutaneous fat pad adult._version_,subcutaneous fat pad adult.exp_rpkm,subcutaneous fat pad adult.exp_total,subcutaneous fat pad adult.full_rpkm,subcutaneous fat pad adult.gene,subcutaneous fat pad adult.id,subcutaneous fat pad adult.project_desc,subcutaneous fat pad adult.sample_id,subcutaneous fat pad adult.source_name,subcutaneous fat pad adult.var,testis adult._version_,testis adult.exp_rpkm,testis adult.exp_total,testis adult.full_rpkm,testis adult.gene,testis adult.id,testis adult.project_desc,testis adult.sample_id,testis adult.source_name,testis adult.var,thymus adult._version_,thymus adult.exp_rpkm,thymus adult.exp_total,thymus adult.full_rpkm,thymus adult.gene,thymus adult.id,thymus adult.project_desc,thymus adult.sample_id,thymus adult.source_name,thymus adult.var,whole brain e14.5._version_,whole brain e14.5.exp_rpkm,whole brain e14.5.exp_total,whole brain e14.5.full_rpkm,whole brain e14.5.gene,whole brain e14.5.id,whole brain e14.5.project_desc,whole brain e14.5.sample_id,whole brain e14.5.source_name,whole brain e14.5.var
22640,Zfp1,1690834161628086273,2.43,109079,2.43225,22640,22640_SAMN00849379,PRJNA66167,SAMN00849379,adrenal adult,0.0,1690834161625989131,4.65,564199,4.65483,22640,22640_SAMN01164133,PRJNA66167,SAMN01164133,bladder adult,0.0,1690834161625989128,5.23,550775,5.22588,22640,22640_SAMN01164136,PRJNA66167,SAMN01164136,cerebellum adult,0.0,1690834161625989122,6.18,923054,6.18257,22640,22640_SAMN01164142,PRJNA66167,SAMN01164142,CNS E11.5,0.0,1690834161625989126,6.74,1015439,6.74128,22640,22640_SAMN01164138,PRJNA66167,SAMN01164138,CNS E14,0.0,1690834161625989125,7.56,1105167,7.56466,22640,22640_SAMN01164139,PRJNA66167,SAMN01164139,CNS E18,0.0,1690834161627037699,1.21,50925,1.20953,22640,22640_SAMN00849389,PRJNA66167,SAMN00849389,colon adult,0.0,1690834161627037696,5.37,633935,5.3711,22640,22640_SAMN01164132,PRJNA66167,SAMN01164132,cortex adult,0.0,1690834161628086274,1.17,52002,1.16523,22640,22640_SAMN00849378,PRJNA66167,SAMN00849378,duodenum adult,0.0,1690834161627037697,5.8,714400,5.79513,22640,22640_SAMN01164131,PRJNA66167,SAMN01164131,frontal Lobe adult,0.0,1690834161627037707,4.77,235457,4.76926,22640,22640_SAMN00849381,PRJNA66167,SAMN00849381,genital fat pad adult,0.0,1690834161627037698,1.56,71238,1.55714,22640,22640_SAMN00849390,PRJNA66167,SAMN00849390,heart adult,0.0,1690834161627037703,2.6,169604,2.59767,22640,22640_SAMN00849385,PRJNA66167,SAMN00849385,kidney adult,0.0,1690834161628086272,1.61,79679,1.61455,22640,22640_SAMN00849380,PRJNA66167,SAMN00849380,Large Intestine adult,0.0,1690834161625989127,5.69,770809,5.69154,22640,22640_SAMN01164137,PRJNA66167,SAMN01164137,limb E14.5,0.0,1690834161627037702,1.38,80123,1.38038,22640,22640_SAMN00849386,PRJNA66167,SAMN00849386,liver adult,0.0,1690834161625989124,2.17,250692,2.17172,22640,22640_SAMN01164140,PRJNA66167,SAMN01164140,liver E14.5,0.0,1690834161625989121,2.2,368186,2.19731,22640,22640_SAMN01164143,PRJNA66167,SAMN01164143,liver E14,0.0,1690834161625989129,1.95,333097,1.95226,22640,22640_SAMN01164135,PRJNA66167,SAMN01164135,liver E18,0.0,1690834161627037701,1.66,67867,1.66339,22640,22640_SAMN00849387,PRJNA66167,SAMN00849387,lung adult,0.0,1690834161628086277,1.77,76309,1.76768,22640,22640_SAMN00849375,PRJNA66167,SAMN00849375,mammary gland adult,0.0,1690834161628086278,2.77,93038,2.76685,22640,22640_SAMN00849374,PRJNA66167,SAMN00849374,ovary adult,0.0,1690834161625989130,4.7,891402,4.69525,22640,22640_SAMN01164134,PRJNA66167,SAMN01164134,placenta adult,0.0,1690834161628086275,0.573,26036,0.572784,22640,22640_SAMN00849377,PRJNA66167,SAMN00849377,small intestine adult,0.0,1690834161627037700,2.12,115742,2.12177,22640,22640_SAMN00849388,PRJNA66167,SAMN00849388,spleen adult,0.0,1690834161628086276,1.13,58617,1.13239,22640,22640_SAMN00849376,PRJNA66167,SAMN00849376,stomach adult,0.0,1690834161627037706,2.45,121287,2.45263,22640,22640_SAMN00849382,PRJNA66167,SAMN00849382,subcutaneous fat pad adult,0.0,1690834161627037704,1.76,82833,1.76284,22640,22640_SAMN00849384,PRJNA66167,SAMN00849384,testis adult,0.0,1690834161627037705,3.2,189070,3.19571,22640,22640_SAMN00849383,PRJNA66167,SAMN00849383,thymus adult,0.0,1690834161625989123,6.52,868120,6.52211,22640,22640_SAMN01164141,PRJNA66167,SAMN01164141,whole brain E14.5,0.0
22643,Zfp101,1690834161632280587,0.0295,2190,0.0294985,22643,22643_SAMN00849379,PRJNA66167,SAMN00849379,adrenal adult,0.0,1690834161631232010,2.39,478702,2.38575,22643,22643_SAMN01164133,PRJNA66167,SAMN01164133,bladder adult,0.0,1690834161631232007,2.32,404768,2.31996,22643,22643_SAMN01164136,PRJNA66167,SAMN01164136,cerebellum adult,0.0,1690834161631232001,7.93,1959557,7.92845,22643,22643_SAMN01164142,PRJNA66167,SAMN01164142,CNS E11.5,0.0,1690834161631232005,4.24,1056576,4.23719,22643,22643_SAMN01164138,PRJNA66167,SAMN01164138,CNS E14,0.0,1690834161631232004,2.57,621750,2.57079,22643,22643_SAMN01164139,PRJNA66167,SAMN01164139,CNS E18,0.0,1690834161632280577,0.107,7459,0.107018,22643,22643_SAMN00849389,PRJNA66167,SAMN00849389,colon adult,0.0,1690834161631232011,1.52,297728,1.5238,22643,22643_SAMN01164132,PRJNA66167,SAMN01164132,cortex adult,0.0,1690834161632280588,0.0122,898,0.0121551,22643,22643_SAMN00849378,PRJNA66167,SAMN00849378,duodenum adult,0.0,1690834161631232012,1.49,303125,1.48536,22643,22643_SAMN01164131,PRJNA66167,SAMN01164131,frontal Lobe adult,0.0,1690834161632280585,0.275,22451,0.274703,22643,22643_SAMN00849381,PRJNA66167,SAMN00849381,genital fat pad adult,0.0,1690834161632280576,0.287,21714,0.28671,22643,22643_SAMN00849390,PRJNA66167,SAMN00849390,heart adult,0.0,1690834161632280581,0.296,32010,0.296157,22643,22643_SAMN00849385,PRJNA66167,SAMN00849385,kidney adult,0.0,1690834161632280586,0.342,27948,0.342096,22643,22643_SAMN00849380,PRJNA66167,SAMN00849380,Large Intestine adult,0.0,1690834161631232006,6.35,1424433,6.35351,22643,22643_SAMN01164137,PRJNA66167,SAMN01164137,limb E14.5,0.0,1690834161632280580,0.124,11958,0.124448,22643,22643_SAMN00849386,PRJNA66167,SAMN00849386,liver adult,0.0,1690834161631232003,3.21,614057,3.21337,22643,22643_SAMN01164140,PRJNA66167,SAMN01164140,liver E14.5,0.0,1690834161631232000,4.62,1280999,4.61808,22643,22643_SAMN01164143,PRJNA66167,SAMN01164143,liver E14,0.0,1690834161631232008,1.61,455364,1.61218,22643,22643_SAMN01164135,PRJNA66167,SAMN01164135,liver E18,0.0,1690834161632280579,0.247,16676,0.246898,22643,22643_SAMN00849387,PRJNA66167,SAMN00849387,lung adult,0.0,1690834161633329154,0.172,12309,0.172242,22643,22643_SAMN00849375,PRJNA66167,SAMN00849375,mammary gland adult,0.0,1690834161633329155,0.0722,4017,0.0721632,22643,22643_SAMN00849374,PRJNA66167,SAMN00849374,ovary adult,0.0,1690834161631232009,2.22,698745,2.22327,22643,22643_SAMN01164134,PRJNA66167,SAMN01164134,placenta adult,0.0,1690834161633329152,0.0158,1190,0.0158144,22643,22643_SAMN00849377,PRJNA66167,SAMN00849377,small intestine adult,0.0,1690834161632280578,0.111,10015,0.110904,22643,22643_SAMN00849388,PRJNA66167,SAMN00849388,spleen adult,0.0,1690834161633329153,0.0326,2794,0.0326053,22643,22643_SAMN00849376,PRJNA66167,SAMN00849376,stomach adult,0.0,1690834161632280584,0.292,23914,0.292118,22643,22643_SAMN00849382,PRJNA66167,SAMN00849382,subcutaneous fat pad adult,0.0,1690834161632280582,0.112,8743,0.112398,22643,22643_SAMN00849384,PRJNA66167,SAMN00849384,testis adult,0.0,1690834161632280583,0.424,41539,0.42412,22643,22643_SAMN00849383,PRJNA66167,SAMN00849383,thymus adult,0.0,1690834161631232002,2.78,613588,2.78467,22643,22643_SAMN01164141,PRJNA66167,SAMN01164141,whole brain E14.5,0.0
22646,Zfp105,1690834161637523466,0.209,10251,0.208733,22646,22646_SAMN00849379,PRJNA66167,SAMN00849379,adrenal adult,0.0,1690834161636474889,2.19,291086,2.19306,22646,22646_SAMN01164133,PRJNA66167,SAMN01164133,bladder adult,0.0,1690834161636474886,1.63,187835,1.6275,22646,22646_SAMN01164136,PRJNA66167,SAMN01164136,cerebellum adult,0.0,1690834161636474880,6.76,1104749,6.75715,22646,22646_SAMN01164142,PRJNA66167,SAMN01164142,CNS E11.5,0.0,1690834161636474884,4.1,676470,4.10105,22646,22646_SAMN01164138,PRJNA66167,SAMN01164138,CNS E14,0.0,1690834161636474883,2.52,402417,2.51534,22646,22646_SAMN01164139,PRJNA66167,SAMN01164139,CNS E18,0.0,1690834161637523456,0.22,10144,0.220016,22646,22646_SAMN00849389,PRJNA66167,SAMN00849389,colon adult,0.0,1690834161636474890,0.966,124877,0.966182,22646,22646_SAMN01164132,PRJNA66167,SAMN01164132,cortex adult,0.0,1690834161637523467,0.0291,1422,0.0290971,22646,22646_SAMN00849378,PRJNA66167,SAMN00849378,duodenum adult,0.0,1690834161636474891,1.14,153335,1.13585,22646,22646_SAMN01164131,PRJNA66167,SAMN01164131,frontal Lobe adult,0.0,1690834161637523464,0.508,27473,0.508164,22646,22646_SAMN00849381,PRJNA66167,SAMN00849381,genital fat pad adult,0.0,1690834161636474892,0.253,12688,0.25326,22646,22646_SAMN00849390,PRJNA66167,SAMN00849390,heart adult,0.0,1690834161637523460,0.283,20211,0.282679,22646,22646_SAMN00849385,PRJNA66167,SAMN00849385,kidney adult,0.0,1690834161637523465,0.192,10391,0.192275,22646,22646_SAMN00849380,PRJNA66167,SAMN00849380,Large Intestine adult,0.0,1690834161636474885,3.43,508680,3.42993,22646,22646_SAMN01164137,PRJNA66167,SAMN01164137,limb E14.5,0.0,1690834161637523459,0.0275,1747,0.0274849,22646,22646_SAMN00849386,PRJNA66167,SAMN00849386,liver adult,0.0,1690834161636474882,0.61,77146,0.610289,22646,22646_SAMN01164140,PRJNA66167,SAMN01164140,liver E14.5,0.0,1690834161635426316,0.74,135819,0.740189,22646,22646_SAMN01164143,PRJNA66167,SAMN01164143,liver E14,0.0,1690834161636474887,0.705,131752,0.70515,22646,22646_SAMN01164135,PRJNA66167,SAMN01164135,liver E18,0.0,1690834161637523458,0.592,26457,0.592154,22646,22646_SAMN00849387,PRJNA66167,SAMN00849387,lung adult,0.0,1690834161638572032,0.193,9137,0.193281,22646,22646_SAMN00849375,PRJNA66167,SAMN00849375,mammary gland adult,0.0,1690834161638572033,0.789,29067,0.789376,22646,22646_SAMN00849374,PRJNA66167,SAMN00849374,ovary adult,0.0,1690834161636474888,1.16,241812,1.16311,22646,22646_SAMN01164134,PRJNA66167,SAMN01164134,placenta adult,0.0,1690834161637523468,0.0849,4228,0.0849395,22646,22646_SAMN00849377,PRJNA66167,SAMN00849377,small intestine adult,0.0,1690834161637523457,0.127,7580,0.126892,22646,22646_SAMN00849388,PRJNA66167,SAMN00849388,spleen adult,0.0,1690834161637523469,0.0511,2898,0.0511246,22646,22646_SAMN00849376,PRJNA66167,SAMN00849376,stomach adult,0.0,1690834161637523463,0.525,28431,0.525011,22646,22646_SAMN00849382,PRJNA66167,SAMN00849382,subcutaneous fat pad adult,0.0,1690834161637523461,7.24,372351,7.23634,22646,22646_SAMN00849384,PRJNA66167,SAMN00849384,testis adult,0.0,1690834161637523462,0.0939,6085,0.0939211,22646,22646_SAMN00849383,PRJNA66167,SAMN00849383,thymus adult,0.0,1690834161636474881,3.32,484133,3.32147,22646,22646_SAMN01164141,PRJNA66167,SAMN01164141,whole brain E14.5,0.0
20402,Zfp106,1690834158862991368,4.56,937994,4.55871,20402,20402_SAMN00849379,PRJNA66167,SAMN00849379,adrenal adult,0.0,1690834158861942792,16.0,8878392,15.9654,20402,20402_SAMN01164133,PRJNA66167,SAMN01164133,bladder adult,0.0,1690834158861942789,15.3,7418461,15.3417,20402,20402_SAMN01164136,PRJNA66167,SAMN01164136,cerebellum adult,0.0,1690834158860894222,15.1,10370287,15.1393,20402,20402_SAMN01164142,PRJNA66167,SAMN01164142,CNS E11.5,0.0,1690834158861942787,11.4,7906592,11.4407,20402,20402_SAMN01164138,PRJNA66167,SAMN01164138,CNS E14,0.0,1690834158861942786,11.2,7532419,11.2375,20402,20402_SAMN01164139,PRJNA66167,SAMN01164139,CNS E18,0.0,1690834158861942796,6.31,1218921,6.31009,20402,20402_SAMN00849389,PRJNA66167,SAMN00849389,colon adult,0.0,1690834158861942793,16.2,8787474,16.2277,20402,20402_SAMN01164132,PRJNA66167,SAMN01164132,cortex adult,0.0,1690834158862991369,2.98,610905,2.98359,20402,20402_SAMN00849378,PRJNA66167,SAMN00849378,duodenum adult,0.0,1690834158861942794,16.8,9505867,16.8069,20402,20402_SAMN01164131,PRJNA66167,SAMN01164131,frontal Lobe adult,0.0,1690834158862991366,13.7,3094066,13.6598,20402,20402_SAMN00849381,PRJNA66167,SAMN00849381,genital fat pad adult,0.0,1690834158861942795,47.5,9970721,47.5024,20402,20402_SAMN00849390,PRJNA66167,SAMN00849390,heart adult,0.0,1690834158862991362,13.5,4045416,13.5047,20402,20402_SAMN00849385,PRJNA66167,SAMN00849385,kidney adult,0.0,1690834158862991367,8.28,1874638,8.27942,20402,20402_SAMN00849380,PRJNA66167,SAMN00849380,Large Intestine adult,0.0,1690834158861942788,15.2,9448175,15.2056,20402,20402_SAMN01164137,PRJNA66167,SAMN01164137,limb E14.5,0.0,1690834158862991361,4.2,1119006,4.20193,20402,20402_SAMN00849386,PRJNA66167,SAMN00849386,liver adult,0.0,1690834158861942785,7.12,3773353,7.12468,20402,20402_SAMN01164140,PRJNA66167,SAMN01164140,liver E14.5,0.0,1690834158860894221,7.99,6145370,7.99367,20402,20402_SAMN01164143,PRJNA66167,SAMN01164143,liver E14,0.0,1690834158861942790,6.38,4994265,6.37987,20402,20402_SAMN01164135,PRJNA66167,SAMN01164135,liver E18,0.0,1690834158862991360,9.99,1870451,9.9921,20402,20402_SAMN00849387,PRJNA66167,SAMN00849387,lung adult,0.0,1690834158862991372,14.8,2932462,14.8059,20402,20402_SAMN00849375,PRJNA66167,SAMN00849375,mammary gland adult,0.0,1690834158862991373,7.88,1215211,7.87682,20402,20402_SAMN00849374,PRJNA66167,SAMN00849374,ovary adult,0.0,1690834158861942791,12.3,10755117,12.3474,20402,20402_SAMN01164134,PRJNA66167,SAMN01164134,placenta adult,0.0,1690834158862991370,3.99,832420,3.99147,20402,20402_SAMN00849377,PRJNA66167,SAMN00849377,small intestine adult,0.0,1690834158861942797,6.23,1559932,6.23285,20402,20402_SAMN00849388,PRJNA66167,SAMN00849388,spleen adult,0.0,1690834158862991371,3.0,713200,3.00303,20402,20402_SAMN00849376,PRJNA66167,SAMN00849376,stomach adult,0.0,1690834158862991365,11.3,2569190,11.3237,20402,20402_SAMN00849382,PRJNA66167,SAMN00849382,subcutaneous fat pad adult,0.0,1690834158862991363,5.1,1099914,5.10201,20402,20402_SAMN00849384,PRJNA66167,SAMN00849384,testis adult,0.0,1690834158862991364,9.7,2631885,9.69584,20402,20402_SAMN00849383,PRJNA66167,SAMN00849383,thymus adult,0.0,1690834158861942784,11.2,6825941,11.1775,20402,20402_SAMN01164141,PRJNA66167,SAMN01164141,whole brain E14.5,0.0
54678,Zfp108,1690834165509914631,0.226,13962,0.225635,54678,54678_SAMN00849379,PRJNA66167,SAMN00849379,adrenal adult,0.0,1690834165508866053,1.17,196410,1.17443,54678,54678_SAMN01164133,PRJNA66167,SAMN01164133,bladder adult,0.0,1690834165508866050,1.5,217484,1.49556,54678,54678_SAMN01164136,PRJNA66167,SAMN01164136,cerebellum adult,0.0,1690834165507817481,0.831,171139,0.830771,54678,54678_SAMN01164142,PRJNA66167,SAMN01164142,CNS E11.5,0.0,1690834165508866048,1.19,247612,1.19138,54678,54678_SAMN01164138,PRJNA66167,SAMN01164138,CNS E14,0.0,1690834165507817484,1.65,332104,1.6475,54678,54678_SAMN01164139,PRJNA66167,SAMN01164139,CNS E18,0.0,1690834165508866057,0.355,20648,0.35543,54678,54678_SAMN00849389,PRJNA66167,SAMN00849389,colon adult,0.0,1690834165508866054,1.38,225389,1.38402,54678,54678_SAMN01164132,PRJNA66167,SAMN01164132,cortex adult,0.0,1690834165509914632,0.171,10531,0.171022,54678,54678_SAMN00849378,PRJNA66167,SAMN00849378,duodenum adult,0.0,1690834165508866055,1.32,224024,1.31706,54678,54678_SAMN01164131,PRJNA66167,SAMN01164131,frontal Lobe adult,0.0,1690834165509914629,0.825,56170,0.824583,54678,54678_SAMN00849381,PRJNA66167,SAMN00849381,genital fat pad adult,0.0,1690834165508866056,0.372,23486,0.372062,54678,54678_SAMN00849390,PRJNA66167,SAMN00849390,heart adult,0.0,1690834165509914625,0.574,51731,0.574234,54678,54678_SAMN00849385,PRJNA66167,SAMN00849385,kidney adult,0.0,1690834165509914630,0.267,18147,0.266504,54678,54678_SAMN00849380,PRJNA66167,SAMN00849380,Large Intestine adult,0.0,1690834165508866049,1.25,233438,1.24924,54678,54678_SAMN01164137,PRJNA66167,SAMN01164137,limb E14.5,0.0,1690834165509914624,0.264,21113,0.263623,54678,54678_SAMN00849386,PRJNA66167,SAMN00849386,liver adult,0.0,1690834165507817483,0.187,29731,0.186666,54678,54678_SAMN01164140,PRJNA66167,SAMN01164140,liver E14.5,0.0,1690834165507817480,0.156,36181,0.156493,54678,54678_SAMN01164143,PRJNA66167,SAMN01164143,liver E14,0.0,1690834165508866051,0.249,58530,0.248619,54678,54678_SAMN01164135,PRJNA66167,SAMN01164135,liver E18,0.0,1690834165508866059,0.421,23715,0.42126,54678,54678_SAMN00849387,PRJNA66167,SAMN00849387,lung adult,0.0,1690834165509914635,0.305,18185,0.305303,54678,54678_SAMN00849375,PRJNA66167,SAMN00849375,mammary gland adult,0.0,1690834165509914636,0.954,44253,0.953803,54678,54678_SAMN00849374,PRJNA66167,SAMN00849374,ovary adult,0.0,1690834165508866052,0.284,74292,0.283607,54678,54678_SAMN01164134,PRJNA66167,SAMN01164134,placenta adult,0.0,1690834165509914633,0.0958,6006,0.0957619,54678,54678_SAMN00849377,PRJNA66167,SAMN00849377,small intestine adult,0.0,1690834165508866058,0.0892,6711,0.0891631,54678,54678_SAMN00849388,PRJNA66167,SAMN00849388,spleen adult,0.0,1690834165509914634,0.137,9807,0.137309,54678,54678_SAMN00849376,PRJNA66167,SAMN00849376,stomach adult,0.0,1690834165509914628,0.767,52348,0.7672,54678,54678_SAMN00849382,PRJNA66167,SAMN00849382,subcutaneous fat pad adult,0.0,1690834165509914626,0.253,16430,0.253417,54678,54678_SAMN00849384,PRJNA66167,SAMN00849384,testis adult,0.0,1690834165509914627,0.147,11998,0.146975,54678,54678_SAMN00849383,PRJNA66167,SAMN00849383,thymus adult,0.0,1690834165507817482,1.26,230533,1.25525,54678,54678_SAMN01164141,PRJNA66167,SAMN01164141,whole brain E14.5,0.0
